date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:58:57	382733/382733	---M--	200	added ('OK')	application/javascript	etag:%225bbd7beb-5d70d%22	https://themesbrand.com/agroxa/plugins/tinymce/tinymce.min.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/tinymce/tinymce.min.js	(from https://themesbrand.com/agroxa/green/form-editors.html)
19:58:57	63014/63014	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-f626%22	https://themesbrand.com/agroxa/plugins/dropzone/dist/dropzone.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/dropzone/dist/dropzone.js	(from https://themesbrand.com/agroxa/green/form-uploads.html)
19:58:57	21202/21202	---M--	200	added ('OK')	text/css	etag:%225bbd7beb-52d2%22	https://themesbrand.com/agroxa/plugins/x-editable/css/bootstrap-editable.css	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/x-editable/css/bootstrap-editable.css	(from https://themesbrand.com/agroxa/green/form-xeditable.html)
19:58:58	75909/75909	---M--	200	added ('OK')	application/javascript	etag:%225bbd7beb-12885%22	https://themesbrand.com/agroxa/plugins/x-editable/js/bootstrap-editable.min.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/x-editable/js/bootstrap-editable.min.js	(from https://themesbrand.com/agroxa/green/form-xeditable.html)
19:58:58	1246/1246	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-4de%22	https://themesbrand.com/agroxa/green/assets/pages/xeditable.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/green/assets/pages/xeditable.js	(from https://themesbrand.com/agroxa/green/form-xeditable.html)
19:58:58	139009/139009	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-21f01%22	https://themesbrand.com/agroxa/plugins/moment/moment.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/moment/moment.js	(from https://themesbrand.com/agroxa/green/form-xeditable.html)
19:58:59	10878/10878	---M--	200	added ('OK')	text/css	etag:%225bbd7bea-2a7e%22	https://themesbrand.com/agroxa/plugins/chartist/css/chartist.min.css	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/chartist/css/chartist.min.css	(from https://themesbrand.com/agroxa/green/charts-chartist.html)
19:58:59	38150/38150	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-9506%22	https://themesbrand.com/agroxa/plugins/chartist/js/chartist.min.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/chartist/js/chartist.min.js	(from https://themesbrand.com/agroxa/green/charts-chartist.html)
19:59:00	2571/2571	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-a0b%22	https://themesbrand.com/agroxa/plugins/chartist/js/chartist-plugin-tooltip.min.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/chartist/js/chartist-plugin-tooltip.min.js	(from https://themesbrand.com/agroxa/green/charts-chartist.html)
19:59:00	4292/4292	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-10c4%22	https://themesbrand.com/agroxa/green/assets/pages/chartist.init.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/green/assets/pages/chartist.init.js	(from https://themesbrand.com/agroxa/green/charts-chartist.html)
19:59:01	3342/3342	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-d0e%22	https://themesbrand.com/agroxa/green/assets/pages/chartjs.init.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/green/assets/pages/chartjs.init.js	(from https://themesbrand.com/agroxa/green/charts-chartjs.html)
19:59:01	147169/147169	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-23ee1%22	https://themesbrand.com/agroxa/plugins/chart.js/chart.min.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/chart.js/chart.min.js	(from https://themesbrand.com/agroxa/green/charts-chartjs.html)
19:59:02	52966/52966	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-cee6%22	https://themesbrand.com/agroxa/plugins/flot-chart/jquery.flot.min.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/flot-chart/jquery.flot.min.js	(from https://themesbrand.com/agroxa/green/charts-flot.html)
19:59:02	11768/11768	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-2df8%22	https://themesbrand.com/agroxa/plugins/flot-chart/jquery.flot.time.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/flot-chart/jquery.flot.time.js	(from https://themesbrand.com/agroxa/green/charts-flot.html)
19:59:02	3930/3930	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-f5a%22	https://themesbrand.com/agroxa/plugins/flot-chart/jquery.flot.tooltip.min.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/flot-chart/jquery.flot.tooltip.min.js	(from https://themesbrand.com/agroxa/green/charts-flot.html)
19:59:02	3314/3314	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-cf2%22	https://themesbrand.com/agroxa/plugins/flot-chart/jquery.flot.resize.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/flot-chart/jquery.flot.resize.js	(from https://themesbrand.com/agroxa/green/charts-flot.html)
19:59:03	23809/23809	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-5d01%22	https://themesbrand.com/agroxa/plugins/flot-chart/jquery.flot.pie.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/flot-chart/jquery.flot.pie.js	(from https://themesbrand.com/agroxa/green/charts-flot.html)
19:59:03	13141/13141	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-3355%22	https://themesbrand.com/agroxa/plugins/flot-chart/jquery.flot.selection.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/flot-chart/jquery.flot.selection.js	(from https://themesbrand.com/agroxa/green/charts-flot.html)
19:59:04	7090/7090	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-1bb2%22	https://themesbrand.com/agroxa/plugins/flot-chart/jquery.flot.stack.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/flot-chart/jquery.flot.stack.js	(from https://themesbrand.com/agroxa/green/charts-flot.html)
19:59:04	10401/10401	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-28a1%22	https://themesbrand.com/agroxa/plugins/flot-chart/curvedLines.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/flot-chart/curvedLines.js	(from https://themesbrand.com/agroxa/green/charts-flot.html)
19:59:05	5419/5419	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-152b%22	https://themesbrand.com/agroxa/plugins/flot-chart/jquery.flot.crosshair.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/flot-chart/jquery.flot.crosshair.js	(from https://themesbrand.com/agroxa/green/charts-flot.html)
19:59:05	3194/3194	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-c7a%22	https://themesbrand.com/agroxa/green/assets/pages/flot.init.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/green/assets/pages/flot.init.js	(from https://themesbrand.com/agroxa/green/charts-flot.html)
19:59:05	2043/2043	---M--	200	added ('OK')	text/css	etag:%225bbd7bea-7fb%22	https://themesbrand.com/agroxa/plugins/c3/c3.min.css	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/c3/c3.min.css	(from https://themesbrand.com/agroxa/green/charts-c3.html)
19:59:07	150180/150180	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-24aa4%22	https://themesbrand.com/agroxa/plugins/d3/d3.min.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/d3/d3.min.js	(from https://themesbrand.com/agroxa/green/charts-c3.html)
19:59:07	1851/1851	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-73b%22	https://themesbrand.com/agroxa/green/assets/pages/c3-chart-init.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/green/assets/pages/c3-chart-init.js	(from https://themesbrand.com/agroxa/green/charts-c3.html)
19:59:07	2560/2560	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-a00%22	https://themesbrand.com/agroxa/green/assets/pages/morris.init.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/green/assets/pages/morris.init.js	(from https://themesbrand.com/agroxa/green/charts-morris.html)
19:59:08	180227/180227	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-2c003%22	https://themesbrand.com/agroxa/plugins/c3/c3.min.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/c3/c3.min.js	(from https://themesbrand.com/agroxa/green/charts-c3.html)
19:59:08	27045/27045	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-69a5%22	https://themesbrand.com/agroxa/plugins/jquery-knob/excanvas.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/jquery-knob/excanvas.js	(from https://themesbrand.com/agroxa/green/charts-other.html)
19:59:09	26225/26225	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-6671%22	https://themesbrand.com/agroxa/plugins/jquery-knob/jquery.knob.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/jquery-knob/jquery.knob.js	(from https://themesbrand.com/agroxa/green/charts-other.html)
19:59:09	5222/5222	---M--	200	added ('OK')	text/css	etag:%225bbd7bea-1466%22	https://themesbrand.com/agroxa/plugins/datatables/dataTables.bootstrap4.min.css	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/datatables/dataTables.bootstrap4.min.css	(from https://themesbrand.com/agroxa/green/tables-datatable.html)
19:59:09	4076/4076	---M--	200	added ('OK')	text/css	etag:%225bbd7bea-fec%22	https://themesbrand.com/agroxa/plugins/datatables/buttons.bootstrap4.min.css	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/datatables/buttons.bootstrap4.min.css	(from https://themesbrand.com/agroxa/green/tables-datatable.html)
19:59:10	3922/3922	---M--	200	added ('OK')	text/css	etag:%225bbd7bea-f52%22	https://themesbrand.com/agroxa/plugins/datatables/responsive.bootstrap4.min.css	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/datatables/responsive.bootstrap4.min.css	(from https://themesbrand.com/agroxa/green/tables-datatable.html)
19:59:11	82411/82411	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-141eb%22	https://themesbrand.com/agroxa/plugins/datatables/jquery.dataTables.min.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/datatables/jquery.dataTables.min.js	(from https://themesbrand.com/agroxa/green/tables-datatable.html)
19:59:11	2085/2085	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-825%22	https://themesbrand.com/agroxa/plugins/datatables/dataTables.bootstrap4.min.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/datatables/dataTables.bootstrap4.min.js	(from https://themesbrand.com/agroxa/green/tables-datatable.html)
19:59:11	18260/18260	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-4754%22	https://themesbrand.com/agroxa/plugins/datatables/dataTables.buttons.min.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/datatables/dataTables.buttons.min.js	(from https://themesbrand.com/agroxa/green/tables-datatable.html)
19:59:12	899/899	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-383%22	https://themesbrand.com/agroxa/plugins/datatables/buttons.bootstrap4.min.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/datatables/buttons.bootstrap4.min.js	(from https://themesbrand.com/agroxa/green/tables-datatable.html)
19:59:12	76985/76985	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-12cb9%22	https://themesbrand.com/agroxa/plugins/datatables/jszip.min.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/datatables/jszip.min.js	(from https://themesbrand.com/agroxa/green/tables-datatable.html)
19:59:14	419939/419939	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-66863%22	https://themesbrand.com/agroxa/plugins/datatables/pdfmake.min.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/datatables/pdfmake.min.js	(from https://themesbrand.com/agroxa/green/tables-datatable.html)
19:59:15	10872/10872	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-2a78%22	https://themesbrand.com/agroxa/plugins/datatables/buttons.html5.min.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/datatables/buttons.html5.min.js	(from https://themesbrand.com/agroxa/green/tables-datatable.html)
19:59:15	567638/567638	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-8a956%22	https://themesbrand.com/agroxa/plugins/datatables/vfs_fonts.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/datatables/vfs_fonts.js	(from https://themesbrand.com/agroxa/green/tables-datatable.html)
19:59:15	1624/1624	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-658%22	https://themesbrand.com/agroxa/plugins/datatables/buttons.print.min.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/datatables/buttons.print.min.js	(from https://themesbrand.com/agroxa/green/tables-datatable.html)
19:59:16	2564/2564	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-a04%22	https://themesbrand.com/agroxa/plugins/datatables/buttons.colVis.min.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/datatables/buttons.colVis.min.js	(from https://themesbrand.com/agroxa/green/tables-datatable.html)
19:59:16	13031/13031	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-32e7%22	https://themesbrand.com/agroxa/plugins/datatables/dataTables.responsive.min.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/datatables/dataTables.responsive.min.js	(from https://themesbrand.com/agroxa/green/tables-datatable.html)
19:59:17	1244/1244	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-4dc%22	https://themesbrand.com/agroxa/plugins/datatables/responsive.bootstrap4.min.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/datatables/responsive.bootstrap4.min.js	(from https://themesbrand.com/agroxa/green/tables-datatable.html)
19:59:17	229/229	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-e5%22	https://themesbrand.com/agroxa/green/assets/pages/datatables.init.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/green/assets/pages/datatables.init.js	(from https://themesbrand.com/agroxa/green/tables-datatable.html)
19:59:17	11074/11074	---M--	200	added ('OK')	text/css	etag:%225bbd7bea-2b42%22	https://themesbrand.com/agroxa/plugins/RWD-Table-Patterns/dist/css/rwd-table.min.css	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/RWD-Table-Patterns/dist/css/rwd-table.min.css	(from https://themesbrand.com/agroxa/green/tables-responsive.html)
19:59:18	9361/9361	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-2491%22	https://themesbrand.com/agroxa/plugins/RWD-Table-Patterns/dist/js/rwd-table.min.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/RWD-Table-Patterns/dist/js/rwd-table.min.js	(from https://themesbrand.com/agroxa/green/tables-responsive.html)
19:59:18	3752/3752	---M--	200	added ('OK')	application/javascript	etag:%225bbd7beb-ea8%22	https://themesbrand.com/agroxa/plugins/tiny-editable/mindmup-editabletable.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/tiny-editable/mindmup-editabletable.js	(from https://themesbrand.com/agroxa/green/tables-editable.html)
19:59:19	1283/1283	---M--	200	added ('OK')	application/javascript	etag:%225bbd7beb-503%22	https://themesbrand.com/agroxa/plugins/tiny-editable/numeric-input-example.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/tiny-editable/numeric-input-example.js	(from https://themesbrand.com/agroxa/green/tables-editable.html)
19:59:20	13709/13709	---M--	200	added ('OK')	text/css	etag:%225bbd7bea-358d%22	https://themesbrand.com/agroxa/plugins/fullcalendar/css/fullcalendar.min.css	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/fullcalendar/css/fullcalendar.min.css	(from https://themesbrand.com/agroxa/green/calendar.html)
19:59:22	1722/1722	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-6ba%22	https://themesbrand.com/agroxa/green/assets/pages/calendar-init.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/green/assets/pages/calendar-init.js	(from https://themesbrand.com/agroxa/green/calendar.html)
19:59:22	240427/240427	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-3ab2b%22	https://themesbrand.com/agroxa/plugins/jquery-ui/jquery-ui.min.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/jquery-ui/jquery-ui.min.js	(from https://themesbrand.com/agroxa/green/calendar.html)
19:59:22	118884/118884	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-1d064%22	https://themesbrand.com/agroxa/plugins/fullcalendar/js/fullcalendar.min.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/fullcalendar/js/fullcalendar.min.js	(from https://themesbrand.com/agroxa/green/calendar.html)
19:59:23	30718/30718	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-77fe%22	https://themesbrand.com/agroxa/plugins/gmaps/gmaps.min.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/gmaps/gmaps.min.js	(from https://themesbrand.com/agroxa/green/maps-google.html)
19:59:23	987/987	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-3db%22	https://themesbrand.com/agroxa/green/assets/pages/gmaps.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/green/assets/pages/gmaps.js	(from https://themesbrand.com/agroxa/green/maps-google.html)
19:59:24	6578/6578	---M--	200	added ('OK')	text/css	etag:%225bbd7bea-19b2%22	https://themesbrand.com/agroxa/plugins/jvectormap/jquery-jvectormap-2.0.2.css	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/jvectormap/jquery-jvectormap-2.0.2.css	(from https://themesbrand.com/agroxa/green/maps-vector.html)
19:59:25	104822/104822	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-19976%22	https://themesbrand.com/agroxa/plugins/jvectormap/jquery-jvectormap-2.0.2.min.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/jvectormap/jquery-jvectormap-2.0.2.min.js	(from https://themesbrand.com/agroxa/green/maps-vector.html)
19:59:26	2751/2751	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-abf%22	https://themesbrand.com/agroxa/plugins/jvectormap/gdp-data.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/jvectormap/gdp-data.js	(from https://themesbrand.com/agroxa/green/maps-vector.html)
19:59:26	104252/104252	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-1973c%22	https://themesbrand.com/agroxa/plugins/jvectormap/jquery-jvectormap-world-mill-en.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/jvectormap/jquery-jvectormap-world-mill-en.js	(from https://themesbrand.com/agroxa/green/maps-vector.html)
19:59:27	112067/112067	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-1b5c3%22	https://themesbrand.com/agroxa/plugins/jvectormap/jquery-jvectormap-us-aea-en.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/jvectormap/jquery-jvectormap-us-aea-en.js	(from https://themesbrand.com/agroxa/green/maps-vector.html)
19:59:27	62840/62840	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-f578%22	https://themesbrand.com/agroxa/plugins/jvectormap/jquery-jvectormap-uk-mill-en.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/jvectormap/jquery-jvectormap-uk-mill-en.js	(from https://themesbrand.com/agroxa/green/maps-vector.html)
19:59:27	38626/38626	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-96e2%22	https://themesbrand.com/agroxa/plugins/jvectormap/jquery-jvectormap-us-il-chicago-mill-en.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/jvectormap/jquery-jvectormap-us-il-chicago-mill-en.js	(from https://themesbrand.com/agroxa/green/maps-vector.html)
19:59:27	2041/2041	---M--	200	added ('OK')	application/javascript	etag:%225bbd7bea-7f9%22	https://themesbrand.com/agroxa/green/assets/pages/jvectormap.init.js	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/green/assets/pages/jvectormap.init.js	(from https://themesbrand.com/agroxa/green/maps-vector.html)
19:59:28	2955/2955	---M--	200	added ('OK')	image/png	etag:%225bbd7bea-b8b%22	https://themesbrand.com/agroxa/green/assets/images/logo-light.png	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/green/assets/images/logo-light.png	(from https://themesbrand.com/agroxa/green/layouts-dark-sidebar.html)
19:59:28	1459/1459	---M--	200	added ('OK')	image/png	etag:%225bbd7bea-5b3%22	https://themesbrand.com/agroxa/green/assets/images/logo-sm-light.png	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/green/assets/images/logo-sm-light.png	(from https://themesbrand.com/agroxa/green/layouts-dark-sidebar.html)
19:59:37	16574/16574	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225bbd7bea-40be%22	https://themesbrand.com/agroxa/plugins/summernote/font/summernote.eot?0d0d5fac99cc8774d89eb08b1a8323c4	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/summernote/font/summernote291f.eot	(from https://themesbrand.com/agroxa/plugins/summernote/summernote-bs4.css)
19:59:38	16574/16574	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225bbd7bea-40be%22	https://themesbrand.com/agroxa/plugins/summernote/font/summernote.eot?	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/summernote/font/summernoted41d.eot	(from https://themesbrand.com/agroxa/plugins/summernote/summernote-bs4.css)
19:59:38	10196/10196	---M--	200	added ('OK')	application/font-woff	etag:%225bbd7bea-27d4%22	https://themesbrand.com/agroxa/plugins/summernote/font/summernote.woff?0d0d5fac99cc8774d89eb08b1a8323c4	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/summernote/font/summernote291f.woff	(from https://themesbrand.com/agroxa/plugins/summernote/summernote-bs4.css)
19:59:39	16388/16388	---M--	200	added ('OK')	application/octet-stream	etag:%225bbd7bea-4004%22	https://themesbrand.com/agroxa/plugins/summernote/font/summernote.ttf?0d0d5fac99cc8774d89eb08b1a8323c4	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/summernote/font/summernote291f.ttf	(from https://themesbrand.com/agroxa/plugins/summernote/summernote-bs4.css)
19:59:40	3970/3970	---M--	200	added ('OK')	image/png	etag:%225bbd7bea-f82%22	https://themesbrand.com/agroxa/plugins/ion-rangeslider/sprite-skin-modern.png	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/ion-rangeslider/sprite-skin-modern.png	(from https://themesbrand.com/agroxa/plugins/ion-rangeslider/ion.rangeSlider.skinModern.css)
19:59:40	4143/4143	---M--	200	added ('OK')	image/png	etag:%225bbd7bea-102f%22	https://themesbrand.com/agroxa/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/saturation.png	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/saturation.png	(from https://themesbrand.com/agroxa/plugins/bootstrap-colorpicker/css/bootstrap-colorpicker.min.css)
19:59:40	504/504	---M--	200	added ('OK')	image/png	etag:%225bbd7bea-1f8%22	https://themesbrand.com/agroxa/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/hue.png	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/hue.png	(from https://themesbrand.com/agroxa/plugins/bootstrap-colorpicker/css/bootstrap-colorpicker.min.css)
19:59:41	488/488	---M--	200	added ('OK')	image/png	etag:%225bbd7bea-1e8%22	https://themesbrand.com/agroxa/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/alpha.png	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/alpha.png	(from https://themesbrand.com/agroxa/plugins/bootstrap-colorpicker/css/bootstrap-colorpicker.min.css)
19:59:41	478/478	---M--	200	added ('OK')	image/png	etag:%225bbd7bea-1de%22	https://themesbrand.com/agroxa/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/hue-horizontal.png	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/hue-horizontal.png	(from https://themesbrand.com/agroxa/plugins/bootstrap-colorpicker/css/bootstrap-colorpicker.min.css)
19:59:42	557/557	---M--	200	added ('OK')	image/png	etag:%225bbd7bea-22d%22	https://themesbrand.com/agroxa/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/alpha-horizontal.png	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/alpha-horizontal.png	(from https://themesbrand.com/agroxa/plugins/bootstrap-colorpicker/css/bootstrap-colorpicker.min.css)
19:59:43	1849/1849	---M--	200	added ('OK')	image/gif	etag:%225bbd7beb-739%22	https://themesbrand.com/agroxa/plugins/x-editable/img/loading.gif	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/x-editable/img/loading.gif	(from https://themesbrand.com/agroxa/plugins/x-editable/css/bootstrap-editable.css)
19:59:43	509/509	---M--	200	added ('OK')	image/png	etag:%225bbd7beb-1fd%22	https://themesbrand.com/agroxa/plugins/x-editable/img/clear.png	C:/My%20Web%20Sites/dashboaredcrean/themesbrand.com/agroxa/plugins/x-editable/img/clear.png	(from https://themesbrand.com/agroxa/plugins/x-editable/css/bootstrap-editable.css)
